"Povpreène meseène bruto plaèe (EUR) po skupinah poklicev (SKP-08) in spolu, Slovenija, letno"

"POKLIC";"SPOL";"MERITVE";"LETO";Povpreène meseène bruto plaèe (EUR, SKP-08)
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2012";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2013";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2014";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2015";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2016";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2017";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2018";-
"2114 Geologi/geologinje in geofiziki/geofizièarke";"Ženske";"Povpreèje";"2019";2473
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2011";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2012";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2013";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2014";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2015";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2016";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2017";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2018";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2019";2666
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2011";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2012";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2013";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2014";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2015";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2016";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2017";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2018";-
"212 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2019";2500
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2011";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2012";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2013";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2014";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2015";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2016";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2017";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2018";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Moški";"Povpreèje";"2019";2666
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2011";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2012";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2013";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2014";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2015";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2016";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2017";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2018";-
"2120 Matematiki/matematièarke, aktuarji/aktuarke in statistiki/statistièarke";"Ženske";"Povpreèje";"2019";2500
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2011";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2012";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2013";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2014";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2015";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2016";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2017";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2018";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Moški";"Povpreèje";"2019";2564
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2011";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2012";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2013";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2014";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2015";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2016";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2017";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2018";-
"213 Biologi/biologinje, agronomi/agronomke, ekologi/ekologinje ipd.";"Ženske";"Povpreèje";"2019";2507
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2011";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2012";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2013";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2014";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2015";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2016";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2017";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2018";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Moški";"Povpreèje";"2019";3098
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2011";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2012";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2013";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2014";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2015";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2016";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2017";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2018";-
"2131 Biologi/biologinje, botaniki/botanièarke, zoologi/zoologinje ipd.";"Ženske";"Povpreèje";"2019";2759
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2011";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2012";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2013";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2014";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2015";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2016";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2017";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2018";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Moški";"Povpreèje";"2019";2370
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2011";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2012";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2013";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2014";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2015";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2016";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2017";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2018";-
"2132 Strokovnjaki/strokovnjakinje v kmetijstvu, gozdarstvu in ribištvu";"Ženske";"Povpreèje";"2019";2191
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2011";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2012";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2013";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2014";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2015";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2016";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2017";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2018";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Moški";"Povpreèje";"2019";2284
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2011";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2012";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2013";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2014";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2015";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2016";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2017";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2018";-
"2133 Strokovnjaki/strokovnjakinje za varstvo okolja";"Ženske";"Povpreèje";"2019";2365
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2011";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2012";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2013";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2014";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2015";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2016";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2017";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2018";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Moški";"Povpreèje";"2019";2653
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2011";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2012";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2013";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2014";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2015";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2016";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2017";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2018";-
"214 Strokovnjaki/strokovnjakinje tehnièno-tehnoloških strok (razen elektrotehnike)";"Ženske";"Povpreèje";"2019";2314
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2011";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2012";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2013";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2014";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2015";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2016";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2017";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2018";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Moški";"Povpreèje";"2019";2342
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2011";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2012";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2013";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2014";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2015";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2016";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2017";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2018";-
"2141 Inženirji in tehnologi/inženirke in tehnologinje v industriji in proizvodnji";"Ženske";"Povpreèje";"2019";2102
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2011";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2012";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2013";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2014";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2015";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2016";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2017";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2018";-
"2142 Inženirji/inženirke gradbeništva";"Moški";"Povpreèje";"2019";2489
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2011";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2012";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2013";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2014";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2015";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2016";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2017";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2018";-
"2142 Inženirji/inženirke gradbeništva";"Ženske";"Povpreèje";"2019";2241
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2011";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2012";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2013";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2014";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2015";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2016";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2017";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2018";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Moški";"Povpreèje";"2019";2571
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2011";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2012";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2013";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2014";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2015";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2016";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2017";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2018";-
"2143 Inženirji/inženirke za tehnièno-tehnološke in organizacijske rešitve varovanja okolja";"Ženske";"Povpreèje";"2019";2263
